date,variable,description,universe,usProp,usPropSE,usCount,usCountSE,ALProp,ALPropSE,ALCount,ALCountSE,AKProp,AKPropSE,AKCount,AKCountSE,AZProp,AZPropSE,AZCount,AZCountSE,ARProp,ARPropSE,ARCount,ARCountSE,CAProp,CAPropSE,CACount,CACountSE,COProp,COPropSE,COCount,COCountSE,CTProp,CTPropSE,CTCount,CTCountSE,DEProp,DEPropSE,DECount,DECountSE,DCProp,DCPropSE,DCCount,DCCountSE,FLProp,FLPropSE,FLCount,FLCountSE,GAProp,GAPropSE,GACount,GACountSE,HIProp,HIPropSE,HICount,HICountSE,IDProp,IDPropSE,IDCount,IDCountSE,ILProp,ILPropSE,ILCount,ILCountSE,INProp,INPropSE,INCount,INCountSE,IAProp,IAPropSE,IACount,IACountSE,KSProp,KSPropSE,KSCount,KSCountSE,KYProp,KYPropSE,KYCount,KYCountSE,LAProp,LAPropSE,LACount,LACountSE,MEProp,MEPropSE,MECount,MECountSE,MDProp,MDPropSE,MDCount,MDCountSE,MAProp,MAPropSE,MACount,MACountSE,MIProp,MIPropSE,MICount,MICountSE,MNProp,MNPropSE,MNCount,MNCountSE,MSProp,MSPropSE,MSCount,MSCountSE,MOProp,MOPropSE,MOCount,MOCountSE,MTProp,MTPropSE,MTCount,MTCountSE,NEProp,NEPropSE,NECount,NECountSE,NVProp,NVPropSE,NVCount,NVCountSE,NHProp,NHPropSE,NHCount,NHCountSE,NJProp,NJPropSE,NJCount,NJCountSE,NMProp,NMPropSE,NMCount,NMCountSE,NYProp,NYPropSE,NYCount,NYCountSE,NCProp,NCPropSE,NCCount,NCCountSE,NDProp,NDPropSE,NDCount,NDCountSE,OHProp,OHPropSE,OHCount,OHCountSE,OKProp,OKPropSE,OKCount,OKCountSE,ORProp,ORPropSE,ORCount,ORCountSE,PAProp,PAPropSE,PACount,PACountSE,RIProp,RIPropSE,RICount,RICountSE,SCProp,SCPropSE,SCCount,SCCountSE,SDProp,SDPropSE,SDCount,SDCountSE,TNProp,TNPropSE,TNCount,TNCountSE,TXProp,TXPropSE,TXCount,TXCountSE,UTProp,UTPropSE,UTCount,UTCountSE,VTProp,VTPropSE,VTCount,VTCountSE,VAProp,VAPropSE,VACount,VACountSE,WAProp,WAPropSE,WACount,WACountSE,WVProp,WVPropSE,WVCount,WVCountSE,WIProp,WIPropSE,WICount,WICountSE,WYProp,WYPropSE,WYCount,WYCountSE
Jul 2015,noInternetAtHome,No One in Household Uses Internet at Home,isHouseholder,0.266261,0.002498,33426581,341951,0.332326,0.020306,671037,44933,0.187116,0.014991,50547,4388,0.309548,0.020459,820845,59662,0.325374,0.024032,389513,30187,0.243922,0.00689,3440101,105429,0.236553,0.026167,509999,62379,0.236285,0.019015,326041,29332,0.252781,0.019691,98854,8367,0.260067,0.013641,82711,4766,0.289327,0.009785,2424397,90092,0.266181,0.011236,1055495,48706,0.242482,0.017418,115145,9271,0.194841,0.020992,122732,13358,0.219416,0.011735,1103257,63142,0.264899,0.017904,712457,52305,0.252645,0.022521,336934,33621,0.270514,0.019072,312603,25049,0.264423,0.013379,473765,26404,0.303239,0.013895,571328,29944,0.241872,0.018384,142392,11773,0.194251,0.014586,432586,36311,0.250936,0.016139,681974,46583,0.288373,0.015488,1179085,68264,0.202257,0.015804,466176,40036,0.368886,0.022823,436068,30227,0.304268,0.024285,734705,68480,0.270343,0.025961,117635,11275,0.267272,0.016225,198969,13124,0.212306,0.020998,249899,25896,0.202424,0.017105,109073,9501,0.220345,0.014157,754439,51399,0.331352,0.022333,273363,22092,0.272341,0.011703,2093304,97071,0.312704,0.016112,1232761,65086,0.286716,0.024916,89961,8209,0.287458,0.012705,1332503,64025,0.332206,0.016712,528209,28074,0.208412,0.01678,332169,29074,0.303085,0.01829,1522493,94755,0.209952,0.019705,88472,8925,0.275211,0.017065,536608,38210,0.307124,0.015143,103682,5668,0.326188,0.015556,895275,44925,0.286678,0.011956,2933641,124253,0.204399,0.018044,210276,19212,0.187577,0.016028,49196,4445,0.235805,0.015078,755352,49169,0.216636,0.018758,593679,49890,0.318324,0.015571,242653,11546,0.184902,0.015342,433901,39861,0.244351,0.018344,58324,4595
Jul 2015,isAdult,Person Ages 15+,isPerson,0.838877,0.00025,255133752,92991,0.84253,0.004187,3877709,13876,0.82235,0.004686,552689,2807,0.834519,0.004984,5379188,24086,0.830088,0.003677,2331858,7571,0.835073,0.00161,31009764,44837,0.838303,0.004523,4298993,27829,0.85178,0.005215,2936379,13580,0.841956,0.004766,759756,3357,0.87971,0.005757,554925,2289,0.861389,0.002407,16498385,43073,0.824146,0.004251,7905310,30789,0.833718,0.004687,1102304,3408,0.806629,0.004608,1264950,3309,0.841368,0.003858,10299393,36150,0.831938,0.004407,5216174,18083,0.83919,0.004803,2485253,11764,0.828379,0.007189,2251077,11663,0.842308,0.00501,3508810,19586,0.839783,0.004812,3650495,16564,0.863558,0.006726,1106813,6531,0.838399,0.005033,4833670,20643,0.86362,0.003955,5587396,17454,0.844449,0.004446,7978417,36616,0.837988,0.004425,4344954,12168,0.831599,0.005697,2323624,8566,0.842425,0.005187,4841968,29915,0.846515,0.00464,829997,2989,0.827858,0.004722,1474145,5747,0.835985,0.005465,2285588,9668,0.866097,0.004702,1109047,3989,0.838962,0.003851,7188734,22417,0.831665,0.004215,1629475,4315,0.851059,0.003084,16093800,38805,0.839437,0.003424,7933513,25479,0.834321,0.004817,592544,2014,0.840549,0.002858,9244036,17125,0.823432,0.004929,3033982,18174,0.855973,0.005152,3267379,13182,0.852025,0.003201,10405050,28679,0.859754,0.006961,873233,5775,0.839364,0.004424,3879074,13373,0.828121,0.004181,663236,2527,0.841816,0.005448,5276796,22240,0.812364,0.002226,20828343,35909,0.784802,0.004668,2193889,10532,0.860347,0.003782,521221,1668,0.834305,0.003774,6615283,22266,0.838559,0.003804,5668768,15066,0.854061,0.004022,1504613,6365,0.847345,0.004952,4661144,24616,0.838163,0.005369,460611,1678
Jul 2015,desktopUser,Uses a Desktop Computer,isPerson,0.342942,0.002465,104301351,750574,0.298309,0.024511,1372953,113295,0.374114,0.025336,251436,17303,0.298219,0.016822,1922274,107457,0.289405,0.022964,812989,65112,0.344536,0.007954,12794065,298973,0.375559,0.01846,1925945,98149,0.354754,0.021466,1222958,74414,0.382654,0.018714,345296,17282,0.357254,0.015729,225357,9826,0.338368,0.010139,6480853,197659,0.348369,0.014992,3341601,141000,0.33636,0.020627,444720,27393,0.407673,0.023502,639311,36875,0.41273,0.011477,5052335,143244,0.32833,0.0179,2058596,111442,0.329312,0.018153,975256,55306,0.326216,0.017938,886475,49093,0.354774,0.020801,1477888,87788,0.313349,0.016951,1362111,73594,0.322934,0.021155,413901,26022,0.439516,0.021321,2533964,124737,0.332768,0.015664,2152920,101149,0.336503,0.013839,3179309,132898,0.332586,0.023125,1724450,117024,0.243148,0.013343,679397,37149,0.301316,0.017496,1731859,101064,0.346329,0.021188,339571,21222,0.373756,0.02016,665538,37478,0.393446,0.018103,1075685,50175,0.400266,0.021263,512544,27880,0.41619,0.015989,3566173,139824,0.308184,0.020486,603822,38894,0.359019,0.011825,6789161,223286,0.315588,0.012896,2982622,123286,0.329888,0.018098,234290,12817,0.322005,0.013966,3541290,153624,0.303961,0.015761,1119961,57163,0.401152,0.021404,1531258,80086,0.307387,0.014505,3753850,177533,0.330356,0.018963,335535,19262,0.293723,0.014227,1357426,66413,0.318176,0.015423,254825,12409,0.318502,0.015885,1996483,99065,0.335408,0.009874,8599585,253098,0.364602,0.021416,1019234,59894,0.342705,0.018732,207620,11446,0.329204,0.016037,2610291,130970,0.369739,0.016828,2499488,115051,0.265468,0.016848,467679,29553,0.368608,0.017897,2027666,99964,0.366725,0.0189,201533,10339
Jul 2015,laptopUser,Uses a Laptop Computer,isPerson,0.462767,0.002371,140744704,717457,0.403853,0.021058,1858716,96555,0.461469,0.022706,310146,15745,0.399608,0.019836,2575817,124763,0.41191,0.014153,1157125,40903,0.455081,0.008573,16899050,321775,0.497634,0.020712,2551969,102655,0.490266,0.021227,1690116,73768,0.477403,0.01994,430794,18440,0.566647,0.014953,357443,9319,0.451934,0.010501,8656010,203657,0.480321,0.015613,4607296,150771,0.40347,0.017112,533449,23136,0.51997,0.019152,815414,28844,0.515592,0.011096,6311490,140770,0.473079,0.016123,2966161,99029,0.467842,0.016683,1385510,50982,0.456984,0.01896,1241831,49761,0.447459,0.015289,1863984,63304,0.405573,0.013108,1763007,55805,0.505551,0.018616,647959,23953,0.488739,0.017788,2817753,105330,0.532926,0.016273,3447890,106524,0.477542,0.014585,4511855,138967,0.514894,0.016725,2669717,88043,0.37666,0.019709,1052451,56983,0.450761,0.022951,2590821,128113,0.460462,0.019823,451477,19839,0.479117,0.016677,853152,30481,0.51244,0.019576,1401014,53233,0.513357,0.016973,657359,21790,0.528503,0.016692,4528537,144082,0.412502,0.017638,808213,34306,0.461944,0.013154,8735499,251081,0.444855,0.017213,4204322,166949,0.45417,0.023864,322557,16600,0.468212,0.012179,5149215,134827,0.376971,0.016708,1388970,60488,0.535865,0.01719,2045478,66919,0.44266,0.012324,5405828,149793,0.483849,0.020114,491435,20685,0.450033,0.015845,2079804,72886,0.413553,0.028339,331212,22829,0.390128,0.016472,2445462,107279,0.423339,0.011569,10854059,294000,0.486144,0.019214,1359000,53071,0.519716,0.018623,314857,11357,0.511356,0.016145,4054585,126706,0.479169,0.015834,3239246,107379,0.397562,0.015844,700392,27615,0.534538,0.02076,2940428,115216,0.48919,0.02178,268834,11915
Jul 2015,mobilePhoneUser,Uses a Mobile Phone,isPerson,0.52705,0.002528,160295576,761921,0.511581,0.021945,2354532,100051,0.570783,0.021408,383614,13942,0.490516,0.024912,3161795,155650,0.503798,0.020089,1415253,57948,0.530306,0.008515,19692491,321237,0.538806,0.020818,2763111,103541,0.583041,0.021068,2009943,72335,0.534882,0.019551,482661,17744,0.625562,0.014186,394607,8512,0.478964,0.011235,9173720,216364,0.515125,0.015441,4941140,146186,0.525239,0.019348,694446,25672,0.582141,0.017076,912911,27384,0.607692,0.011511,7438907,146036,0.514946,0.016235,3228666,105118,0.544971,0.01882,1613928,58285,0.521027,0.017567,1415863,45536,0.521164,0.018922,2171018,77731,0.537542,0.011377,2336669,49528,0.538394,0.020513,690054,26401,0.572616,0.014424,3301334,87812,0.55975,0.015946,3621436,106214,0.514809,0.019342,4863953,182838,0.572147,0.017763,2966572,88771,0.51823,0.017262,1448021,44866,0.552191,0.015031,3173802,85478,0.510314,0.02173,500356,21892,0.524192,0.021852,933416,38727,0.562534,0.018968,1537972,51060,0.546237,0.018945,699463,23969,0.579198,0.016553,4962920,142420,0.464369,0.022745,909836,44329,0.500536,0.011375,9465297,216291,0.477548,0.014898,4513302,142259,0.477586,0.026437,339187,18485,0.520689,0.01441,5726336,160747,0.476762,0.014643,1756657,53203,0.601628,0.014465,2296507,55322,0.474321,0.015311,5792475,186269,0.557188,0.020922,565923,21121,0.518935,0.014774,2398230,71055,0.46879,0.02013,375450,16145,0.469426,0.014602,2942526,95809,0.527741,0.012686,13530847,318177,0.51886,0.019852,1450456,54773,0.52219,0.01748,316356,10700,0.556138,0.018428,4409672,145891,0.574367,0.016946,3882797,115654,0.446065,0.02933,785840,51408,0.590515,0.016344,3248351,91937,0.55492,0.016587,304956,8958
Jul 2015,tvBoxUser,Uses a Smart TV or Connected Device,isPerson,0.270068,0.002399,82137879,727215,0.163664,0.014925,753258,68436,0.321585,0.020465,216133,13788,0.290841,0.017678,1874716,114718,0.237579,0.016985,667401,48083,0.258162,0.007501,9586633,280326,0.336434,0.02465,1725305,123476,0.255487,0.018596,880752,63934,0.271042,0.018288,244580,16632,0.256876,0.015887,162038,9928,0.229726,0.010333,4400006,197545,0.275765,0.015403,2645167,147200,0.216389,0.015914,286100,20939,0.352242,0.017421,552383,27258,0.332166,0.013585,4066130,168680,0.302404,0.020156,1896048,123946,0.295839,0.020291,876126,60857,0.267931,0.020709,728089,56531,0.292702,0.018597,1219313,79404,0.241304,0.016234,1048938,70464,0.295659,0.019295,378943,25065,0.271512,0.017591,1565365,103388,0.272679,0.014813,1764160,96763,0.280725,0.017663,2652307,167868,0.307825,0.019301,1596066,99087,0.207632,0.017428,580158,48547,0.277742,0.023631,1596368,134991,0.285872,0.016279,280294,16200,0.294167,0.021279,523816,37506,0.332658,0.025649,909490,69600,0.29224,0.014828,374217,18995,0.266701,0.014691,2285258,126039,0.228818,0.014964,448322,29584,0.218437,0.010833,4130721,206768,0.252204,0.015286,2383579,146950,0.295635,0.026452,209963,18765,0.291321,0.013748,3203838,152131,0.257656,0.017683,949347,65292,0.318315,0.014945,1215055,57448,0.243231,0.013358,2970371,163209,0.285984,0.019223,290467,19623,0.256877,0.017194,1187145,80435,0.258344,0.023479,206905,18918,0.252225,0.021197,1581033,135790,0.263479,0.010784,6755380,274469,0.363266,0.019086,1015498,53860,0.290252,0.016475,175842,10148,0.335937,0.015049,2663676,122438,0.345532,0.018485,2335844,126326,0.203504,0.010353,358517,18308,0.279556,0.015405,1537807,85160,0.333019,0.015952,183010,8647
Jul 2015,tabletUser,Uses a Tablet or e-Book Reader,isPerson,0.29294,0.002403,89093897,731987,0.231455,0.01037,1065263,48122,0.316427,0.019379,212665,13388,0.265746,0.022338,1712958,141867,0.250401,0.017589,703420,49316,0.279065,0.00805,10362839,300491,0.31169,0.021266,1598413,109212,0.31096,0.01818,1071986,62455,0.274178,0.017784,247410,16051,0.35125,0.013701,221570,8684,0.23091,0.008413,4422670,162339,0.307688,0.014826,2951384,141811,0.269391,0.018786,356176,24698,0.347673,0.017587,545218,27648,0.335035,0.011285,4101245,138417,0.30251,0.018459,1896709,113941,0.314445,0.020071,931226,61114,0.27288,0.02207,741536,59541,0.300333,0.015962,1251099,67247,0.227924,0.014,990776,60568,0.344016,0.019177,440921,24841,0.34049,0.018558,1963048,107606,0.352039,0.017095,2277601,112500,0.278496,0.013965,2631254,131438,0.389643,0.027283,2020294,138506,0.231724,0.018871,647475,52140,0.306958,0.018497,1764288,103555,0.318052,0.022116,311846,22008,0.330165,0.021773,587916,38605,0.313515,0.019368,857151,52583,0.319689,0.016434,409365,21203,0.300798,0.014842,2577418,128433,0.26415,0.016917,517548,33148,0.272496,0.010079,5152989,192467,0.297423,0.014185,2810946,136042,0.300601,0.019154,213490,13431,0.313005,0.014296,3442308,159372,0.263201,0.019988,969781,72462,0.338278,0.015651,1291260,58104,0.302298,0.016081,3691709,196031,0.298197,0.017352,302872,17463,0.268036,0.015566,1238714,73002,0.245333,0.016336,196485,13184,0.257768,0.01606,1615783,103087,0.279736,0.009548,7172205,241547,0.357467,0.019235,999288,53781,0.327223,0.017635,198240,10823,0.346889,0.015226,2750514,120816,0.336489,0.01547,2274708,103261,0.280235,0.017531,493694,30899,0.309507,0.019612,1702560,106477,0.337846,0.020613,185663,11172
Jul 2015,wearableUser,Uses a Wearable Device,isPerson,0.012986,0.000501,3949465,152321,0.011537,0.003858,53099,17709,0.018204,0.003513,12235,2365,0.009599,0.002346,61873,15098,0.017719,0.003782,49776,10606,0.014813,0.001535,550050,57023,0.007745,0.001978,39718,10176,0.01522,0.003662,52468,12640,0.014266,0.003731,12873,3362,0.015154,0.003423,9559,2159,0.015505,0.002228,296973,42672,0.016559,0.003546,158833,34015,0.022994,0.00589,30402,7794,0.010869,0.003226,17045,5071,0.012251,0.002215,149964,27138,0.013513,0.002943,84724,18416,0.017439,0.005247,51646,15592,0.009828,0.002937,26708,7932,0.009983,0.00251,41586,10501,0.012778,0.003024,55546,13173,0.016241,0.004755,20815,6068,0.016271,0.004284,93810,24718,0.020319,0.00399,131458,25909,0.014106,0.002889,133271,27319,0.00581,0.002235,30123,11614,0.006625,0.001717,18512,4786,0.008386,0.002712,48201,15534,0.007349,0.001677,7206,1647,0.013736,0.003177,24459,5698,0.01174,0.003361,32098,9185,0.01683,0.005411,21551,6934,0.010824,0.002638,92747,22613,0.004712,0.001456,9232,2847,0.008157,0.001508,154250,28552,0.008996,0.002169,85025,20509,0.010374,0.002923,7368,2076,0.013024,0.00265,143235,29216,0.006978,0.002226,25711,8209,0.016649,0.00366,63550,14058,0.0106,0.002015,129447,24602,0.008362,0.002975,8493,3023,0.010363,0.002894,47890,13322,0.011486,0.003655,9199,2923,0.009905,0.002738,62091,17122,0.014188,0.002258,363779,57856,0.021966,0.004293,61406,12011,0.014631,0.004303,8864,2610,0.019076,0.005007,151259,39745,0.0158,0.00288,106807,19439,0.008581,0.002124,15118,3744,0.014367,0.003032,79030,16670,0.015257,0.003776,8385,2076
Jul 2015,internetUser,Uses the Internet (Any Location),isPerson,0.745542,0.002302,226747198,700103,0.697837,0.018731,3211766,87606,0.792596,0.015918,532692,10663,0.693851,0.021187,4472459,132344,0.719627,0.023641,2021555,68561,0.735874,0.007275,27326103,281936,0.75008,0.019978,3846567,100753,0.775574,0.018124,2673669,64403,0.778495,0.016682,702490,15852,0.771686,0.0127,486783,8083,0.707022,0.009882,13541761,200404,0.747162,0.012086,7166870,121488,0.712416,0.019254,941924,26448,0.814166,0.016244,1276770,26836,0.812511,0.009354,9946149,125696,0.76931,0.016595,4823503,109252,0.795466,0.025452,2355765,78791,0.738986,0.019873,2008155,51912,0.753069,0.0152,3137068,65426,0.735164,0.014776,3195719,66416,0.781599,0.016691,1001767,22509,0.793227,0.013877,4573238,86051,0.767242,0.013932,4963856,94730,0.751151,0.016993,7096928,161565,0.830832,0.015935,4307850,81724,0.698387,0.018868,1951409,49405,0.766262,0.014974,4404211,84710,0.750158,0.024826,735520,25414,0.786846,0.014573,1401117,25418,0.781891,0.017436,2137696,48615,0.823164,0.014723,1054070,19934,0.778598,0.014807,6671504,128771,0.721081,0.019975,1412809,37234,0.728186,0.011312,13770222,219988,0.70365,0.013794,6650187,135910,0.725167,0.023843,515021,16626,0.736187,0.012718,8096299,143040,0.707043,0.014249,2605140,52774,0.804843,0.016876,3072209,60871,0.713827,0.015985,8717356,197427,0.788861,0.016116,801228,17222,0.731712,0.017705,3381568,86573,0.725935,0.024967,581396,20400,0.694234,0.015214,4351705,101472,0.713669,0.011176,18297867,278991,0.805792,0.014861,2252565,43136,0.824973,0.014064,499790,8944,0.780059,0.016054,6185160,132324,0.791018,0.01651,5347388,116406,0.716754,0.018354,1262718,32093,0.825279,0.012849,4539764,76327,0.800427,0.023733,439874,12685
Jul 2015,travelingInternetUser,Uses the Internet While Traveling Between Places,isPerson,0.317969,0.002502,96706325,760865,0.270571,0.022045,1245292,100092,0.356063,0.025196,239305,16926,0.301884,0.021077,1945902,133034,0.256918,0.01905,721726,54811,0.321854,0.008274,11951798,308733,0.372826,0.024498,1911928,124972,0.288246,0.017954,993683,61184,0.278735,0.018719,251522,16888,0.434735,0.015139,274233,9380,0.268628,0.010056,5145093,192093,0.321206,0.017609,3081046,169068,0.308503,0.018101,407889,24210,0.370909,0.019654,581657,31082,0.381382,0.013049,4668593,161600,0.311992,0.016826,1956159,104973,0.33129,0.018514,981112,56097,0.314869,0.023003,855640,61514,0.317521,0.020483,1322699,84084,0.308152,0.012719,1339521,55258,0.362938,0.019651,465174,24857,0.339552,0.017779,1957639,104405,0.333986,0.016974,2160804,110568,0.329054,0.017512,3108924,165725,0.381156,0.015772,1976285,81608,0.288643,0.024619,806517,67807,0.356838,0.022464,2050982,129184,0.34272,0.015537,336032,15393,0.330441,0.017751,588408,30863,0.333308,0.022151,911267,60345,0.324233,0.017025,415184,22212,0.346607,0.01597,2969940,136190,0.283344,0.017144,555155,32822,0.271082,0.01052,5126256,199968,0.301116,0.015462,2845843,146506,0.296854,0.016938,210829,11986,0.305534,0.017453,3360150,194637,0.27636,0.014893,1018264,53166,0.379997,0.016413,1450508,61921,0.297889,0.015163,3637855,185066,0.293745,0.020291,298350,20649,0.300118,0.014069,1386979,65326,0.261225,0.016105,209213,12980,0.283111,0.018289,1774640,117071,0.303798,0.010702,7789133,270860,0.367074,0.022449,1026142,62344,0.351668,0.019268,213049,11641,0.36724,0.018813,2911879,151025,0.396955,0.016982,2683469,116006,0.262735,0.022347,462864,39274,0.350956,0.024284,1930565,132940,0.351612,0.012902,193228,7310
Jul 2015,homeInternetUser,Uses the Internet at Home,isPerson,0.679837,0.002507,206763854,758472,0.630259,0.022222,2900742,104652,0.727218,0.017498,488752,11666,0.634104,0.025734,4087342,160232,0.634174,0.02501,1781504,71678,0.667404,0.008093,24783503,309711,0.681478,0.023975,3494762,120188,0.730233,0.019368,2517363,67914,0.710172,0.018928,640837,17931,0.691829,0.015557,436409,9632,0.65358,0.010321,12518179,206653,0.659531,0.013745,6326303,134835,0.657146,0.019882,868849,26910,0.758961,0.017333,1190197,27386,0.755224,0.011262,9244886,147047,0.712041,0.018017,4464434,117445,0.724477,0.0256,2145533,79653,0.66835,0.020862,1816204,54043,0.690692,0.016318,2877221,68190,0.657176,0.013637,2856711,59008,0.734189,0.018733,941002,24579,0.740568,0.015494,4269638,95572,0.720603,0.014657,4662113,98579,0.693326,0.016158,6550592,153263,0.76165,0.017827,3949139,91243,0.580451,0.021417,1621877,58949,0.684725,0.019787,3935567,114572,0.686864,0.028021,673461,28478,0.693475,0.017935,1234854,31565,0.728277,0.020079,1991115,55249,0.758061,0.016357,970705,21493,0.730801,0.015512,6261947,135320,0.607749,0.021728,1190758,41203,0.661374,0.012103,12506786,231242,0.628739,0.015019,5942202,145594,0.664627,0.026499,472025,18532,0.681938,0.012772,7499692,141744,0.608822,0.01819,2243240,68332,0.750138,0.019665,2863391,72186,0.651743,0.017093,7959175,209409,0.742476,0.016649,754115,17586,0.656531,0.015848,3034122,77248,0.631441,0.022812,505717,18489,0.624798,0.01519,3916456,101702,0.638145,0.012455,16361501,314045,0.732854,0.018211,2048670,51941,0.763955,0.015744,462824,9776,0.734652,0.017128,5825121,142340,0.726564,0.020296,4911671,137601,0.63301,0.020495,1115184,35857,0.77271,0.014314,4250586,81395,0.725823,0.023515,398875,12524
Jul 2015,schoolInternetUser,Uses the Internet at School,isPerson,0.154291,0.001431,46925612,434834,0.139423,0.00814,641689,38199,0.161317,0.01173,108418,7889,0.145691,0.009244,939102,60070,0.151486,0.012847,425551,36609,0.14922,0.004565,5541162,171772,0.159354,0.011093,817199,57562,0.163323,0.012545,563031,44168,0.175209,0.013755,158103,12588,0.141116,0.009561,89016,6167,0.132431,0.006192,2536479,119945,0.177638,0.00918,1703922,90105,0.145232,0.010192,192019,13807,0.177638,0.009596,278571,15255,0.185886,0.00811,2275475,101360,0.16693,0.010273,1046638,64194,0.17275,0.014301,511598,43454,0.17333,0.016907,471014,46008,0.152576,0.011945,635586,50414,0.164276,0.010444,714102,47383,0.157369,0.014105,201698,18679,0.147442,0.012141,850054,71802,0.146162,0.009761,945631,63983,0.159252,0.010004,1504623,96181,0.170414,0.010732,883592,57043,0.179822,0.011001,502453,29916,0.182639,0.009887,1049745,57459,0.149285,0.008823,146372,8893,0.196143,0.011838,349268,21838,0.15009,0.012086,410348,33397,0.150761,0.009834,193051,12722,0.158356,0.00995,1356895,85975,0.166506,0.009938,326234,19464,0.134739,0.006395,2547961,123368,0.154449,0.007579,1459692,73050,0.155694,0.01063,110575,7593,0.150164,0.007827,1651448,87749,0.154621,0.010027,569709,36832,0.162225,0.012773,619237,50079,0.138227,0.007747,1688048,95051,0.162751,0.013578,165302,14090,0.147586,0.01259,682060,58654,0.148184,0.021641,118680,17466,0.119771,0.007964,750766,51105,0.160997,0.006268,4127823,161360,0.173374,0.011327,484661,32278,0.161097,0.011974,97597,7305,0.155108,0.010847,1229867,87459,0.132164,0.012061,893445,82008,0.141613,0.008406,249482,14935,0.183267,0.01452,1008129,82464,0.186502,0.01309,102492,7297
Jul 2015,altHomeInternetUser,Uses the Internet at Someone Else's Home,isPerson,0.225262,0.002172,68510687,657846,0.167828,0.01455,772419,66370,0.23568,0.022852,158397,15437,0.185016,0.017834,1192588,113849,0.182737,0.016172,513339,46186,0.211995,0.007412,7872257,276272,0.267683,0.026696,1372735,136374,0.238735,0.017975,823000,61088,0.210186,0.020569,189665,18492,0.334438,0.016926,210965,10765,0.155931,0.008012,2986592,152962,0.214375,0.011611,2056314,111254,0.192999,0.014658,255174,19505,0.268507,0.021287,421071,32981,0.265196,0.011574,3246328,142145,0.219015,0.015744,1373202,96911,0.294625,0.022061,872528,65241,0.214589,0.023551,583135,63037,0.246804,0.017422,1028115,71685,0.223243,0.011382,970425,50229,0.288216,0.01814,369403,22368,0.236137,0.017546,1361415,102682,0.275201,0.016444,1780478,107313,0.266657,0.014785,2519391,141354,0.276127,0.026044,1431711,137681,0.144152,0.009616,402783,27088,0.254722,0.018391,1464056,105767,0.264604,0.016282,259441,15910,0.231125,0.016991,411558,30128,0.17412,0.017037,476046,46534,0.264706,0.017307,338959,22373,0.254287,0.015922,2178884,136181,0.163123,0.011793,319606,23158,0.201768,0.010146,3815496,192888,0.196007,0.013668,1852458,128354,0.241536,0.015883,171541,11179,0.277778,0.014112,3054898,155774,0.196369,0.01855,723533,68061,0.281782,0.015665,1075605,59236,0.249761,0.013964,3050117,171394,0.232734,0.01781,236382,17950,0.212647,0.016001,982738,74230,0.181241,0.01818,145155,14651,0.206008,0.011024,1291331,69599,0.19769,0.009362,5068609,236739,0.289194,0.023179,808432,64620,0.225882,0.015994,136845,9740,0.24627,0.019712,1952696,157485,0.282975,0.017994,1912948,122742,0.191532,0.024164,337426,42429,0.281708,0.022584,1549643,122625,0.241749,0.024059,132853,13218
